id,system,name,genre,developer,publisher,region,playcount,gametime,lastplayed,releasedate,rom
78892,Arcade - Final Burn Neo,Mega Man: The Power Battle,Luta / Versus Co-op,Capcom,Capcom,us,6,2447,2023-05-18 21:30:19,1995-01-01 00:00:00,megaman.zip
78893,Arcade - Final Burn Neo,Mega Man 2: The Power Fighters,Luta / Versus Co-op,Capcom,Capcom,us,2,1343,2023-05-20 07:03:47,1996-01-01 00:00:00,megaman2.zip
41446,Arcade - Final Burn Neo,Giga Wing,Shoot'em Up / Vertical,Takumi,Capcom,us,1,1715,2023-07-24 22:00:54,1999-01-01 00:00:00,gigawing.zip
41078,Arcade - Final Burn Neo,Dynasty Wars,Briga de rua,Capcom,Capcom,us,4,2575,2023-07-26 19:03:10,1989-01-01 00:00:00,dynwar.zip
37395,Arcade - Final Burn Neo,Eco Fighters,Shoot'em Up / Horizontal,Capcom,Capcom,wr,1,2079,2023-07-26 19:50:31,1993-01-01 00:00:00,ecofghtr.zip
37362,Arcade - Final Burn Neo,Final Fight,Briga de rua,Capcom,Capcom,wr,2,12,2023-08-30 19:52:16,1989-01-01 00:00:00,ffight.zip
37388,Arcade - Final Burn Neo,Aliens Versus Predator,Briga de rua,Capcom,Capcom,eu,7,3618,2023-08-30 19:51:22,1994-01-01 00:00:00,avsp.zip
37380,Arcade - Final Burn Neo,Strider,Plataforma / Combate com rolagem,Capcom,Capcom,us,2,2821,2023-10-06 16:19:00,1989-01-01 00:00:00,strider.zip
37378,Arcade - Final Burn Neo,Street Fighter II' : Hyper Fighting,Luta / Versus,Capcom,Capcom,wr,1,201,2023-11-28 20:25:17,1992-01-01 00:00:00,sf2hf.zip
42986,Arcade - Final Burn Neo,Street Fighter Zero,Luta / Versus,Capcom,Capcom,eu,1,1969,2023-11-28 19:43:20,1995-01-01 00:00:00,sfa.zip
37377,Arcade - Final Burn Neo,Street Fighter II' : Champion Edition,Luta / Versus,Capcom,Capcom,us,3,224,2023-11-28 19:10:16,1992-01-01 00:00:00,sf2koryu.zip
37420,Arcade - Final Burn Neo,X-Men vs. Street Fighter,Luta,Capcom,Capcom,eu,3,2121,2023-12-04 21:51:37,1996-01-01 00:00:00,xmvsf.zip
37419,Arcade - Final Burn Neo,X-Men: Children of the Atom,Luta / Versus,Capcom,Capcom,eu,9,3514,2023-12-09 09:39:39,1994-01-01 00:00:00,xmcota.zip
37392,Arcade - Final Burn Neo,Dungeons & Dragons: Shadow over Mystara,Briga de rua,Capcom,Capcom,eu,4,5511,2024-01-20 08:56:46,1996-01-01 00:00:00,ddsom.zip
37393,Arcade - Final Burn Neo,Dungeons & Dragons: Tower of Doom,Briga de rua,Capcom,Capcom,eu,3,3896,2024-01-20 07:27:10,1993-01-01 00:00:00,ddtod.zip
43304,Arcade - Final Burn Neo,Super Street Fighter II: The New Challengers,Luta / Versus,Capcom,Capcom,wr,2,232,2024-03-23 15:33:47,1993-01-01 00:00:00,ssf2.zip
37403,Arcade - Final Burn Neo,Marvel vs. Capcom : Clash of Super Heroes,Luta / Versus,Capcom,Capcom,eu,4,2988,2024-03-23 15:27:36,1998-01-01 00:00:00,mvsc.zip
37413,Arcade - Final Burn Neo,Super Street Fighter II Turbo,Luta / Versus,Capcom,Capcom,wr,1,2988,2024-03-23 15:31:20,1994-02-23 00:00:00,ssf2t.zip
37387,Arcade - Final Burn Neo,Armored Warriors,Briga de rua,Capcom,Capcom,eu,6,3663,2024-04-01 17:56:45,1994-01-01 00:00:00,armwar.zip
37389,Arcade - Final Burn Neo,Battle Circuit,Briga de rua,Capcom,Capcom,eu,6,5145,2024-04-11 11:47:59,1997-03-19 00:00:00,batcir.zip
37366,Arcade - Final Burn Neo,The King of Dragons,Luta / 2.5D,Capcom,Capcom,wr,3,3335,2024-04-11 17:23:57,1991-01-01 00:00:00,kod.zip
37358,Arcade - Final Burn Neo,Captain Commando,Briga de rua,Capcom,Capcom,wr,4,788,2024-04-11 17:15:47,1991-09-28 00:00:00,captcomm.zip
39873,Arcade - Final Burn Neo,1941: Counter Attack,Shoot'em Up / Vertical,Capcom,Capcom,wr,8,366,2024-04-11 17:14:16,1990-02-01 00:00:00,1941.zip
149430,Arcade - Final Burn Neo,Hyper Street Fighter II: The Anniversary Edition,Luta / Versus,Capcom,Capcom,us,2,180,2024-04-11 17:16:58,2004-01-01 00:00:00,hsf2.zip
37394,Arcade - Final Burn Neo,Dimahoo,Shoot'em Up / Vertical,Raizing,Capcom,eu,6,3734,2024-06-22 15:55:59,2000-01-01 00:00:00,dimahoo.zip
37360,Arcade - Final Burn Neo,Cadillacs and Dinosaurs,Briga de rua,Capcom,Capcom,wr,6,106,2024-07-28 14:12:46,1993-01-01 00:00:00,dino.zip
37391,Arcade - Final Burn Neo,Cyberbots : Fullmetal Madness,Luta / Versus,Capcom,Capcom,eu,4,1826,2024-09-14 07:38:34,1995-01-01 00:00:00,cybots.zip
37401,Arcade - Final Burn Neo,Marvel Super Heroes,Luta / Versus,Capcom,Capcom,eu,2,1958,2024-12-21 07:02:41,1995-01-01 00:00:00,msh.zip
37422,Arcade - Final Burn Neo,JoJo's Venture,Luta / Versus,Capcom,Capcom,eu,2,1871,2025-01-26 07:54:05,1998-01-01 00:00:00,jojo.zip
37426,Arcade - Final Burn Neo,Red Earth,Luta / Versus Co-op,Capcom,Capcom,eu,9,3195,2025-01-28 21:53:04,1996-01-01 00:00:00,redearth.zip
41049,Arcade - Final Burn Neo,Darkstalkers: The Night Warriors,Luta / Versus,Capcom,Capcom,eu,4,2008,2025-03-22 18:21:36,1994-01-01 00:00:00,dstlk.zip
,PC - Steam,Steam,,,,,5,235,2023-05-08 17:02:18,,Steam.flatpak
4752,GameCube,Super Mario Sunshine,Plataforma,Nintendo,Nintendo,eu,4,777,2004-12-31 22:14:53,2002-08-26 00:00:00,Super Mario Sunshine (Europe) (En Fr De Es It).iso
4746,GameCube,Super Smash Bros. Melee,Luta,HAL Laboratory,Nintendo,jp,4,777,2004-12-31 22:14:53,2001-11-21 00:00:00,Super Smash Bros. Melee (USA) (En Ja) (v1.02).iso
4779,GameCube,The Legend of Zelda : Four Swords Adventures,Jogos de RPG,Nintendo,Nintendo,us,4,777,2004-12-31 22:14:53,2005-01-07 00:00:00,Legend of Zelda  The - Four Swords Adventures (USA).iso
4827,GameCube,Wario World,Plataforma,Nintendo,Nintendo,us,4,777,2004-12-31 22:14:53,2003-06-24 00:00:00,Wario World (USA).iso
4821,GameCube,Mario Power Tennis,Esporte / Tênis,Camelot Software,Nintendo,us,4,777,2004-12-31 22:14:53,2004-11-08 00:00:00,Mario Power Tennis (USA) (v1.01).iso
4749,GameCube,The Legend of Zelda: Twilight Princess,Jogos de RPG,Nintendo EAD,Nintendo,eu,4,777,2004-12-31 22:14:53,2006-12-15 00:00:00,Legend of Zelda  The - Twilight Princess (Europe) (En Fr De Es It).iso
4751,GameCube,Luigi's Mansion,Aventura,Nintendo EAD,Nintendo,us,4,777,2004-12-31 22:14:53,2001-11-17 00:00:00,Luigi's Mansion (USA).iso
4745,GameCube,The Legend of Zelda: The Wind Waker,Jogos de RPG,Nintendo,Nintendo,us,4,777,2004-12-31 22:14:53,2003-03-24 00:00:00,Legend of Zelda  The - The Wind Waker (USA).iso
4901,GameCube,Dragon Ball Z : Sagas,Aventura,Avalanche Software,Atari,us,1,255,2022-07-16 19:17:54,2005-03-22 00:00:00,Dragon Ball Z - Sagas (USA).iso
4881,GameCube,Ultimate Spider-Man,Plataforma,Treyarch Corporation,Activision,us,1,96,2022-07-16 19:19:39,2005-09-22 00:00:00,Ultimate Spider-Man (USA).iso
4781,GameCube,Dragon Ball Z : Budokai 2,Luta,Bandai Namco,Atari,us,1,96,2022-07-16 19:19:39,2005-09-22 00:00:00,Dragon Ball Z - Budokai 2 (USA).iso
4830,GameCube,Shadow the Hedgehog,Plataforma,Sonic Team,SEGA,eu,1,96,2022-07-16 19:19:39,2005-11-18 00:00:00,Shadow The Hedgehog (Europe) (En Ja Fr De Es It).iso
4796,GameCube,StarFox : Assault,Tiro / Tiro em 3ª pessoa,Namco,Nintendo,us,1,96,2022-07-16 19:19:39,2005-11-18 00:00:00,Star Fox - Assault (USA).iso
4757,GameCube,Pokémon Colosseum,Jogos de RPG,Genius Sonority,Nintendo,us,1,96,2022-07-16 19:19:39,2004-03-22 00:00:00,Pokemon Colosseum (USA).iso
4767,GameCube,Metroid Prime,Tiro / Tiro em 1ª pessoa,Retro Studios  Inc.,Nintendo,us,1,96,2022-07-16 19:19:39,2002-11-19 00:00:00,Metroid Prime (USA) (v1.02).iso
4899,GameCube,Teenage Mutant Ninja Turtles,Briga de rua,Konami,Konami,us,1,133,2022-10-14 09:48:30,2003-10-21 00:00:00,Teenage Mutant Ninja Turtles (USA).iso
4754,GameCube,Mario Kart: Double Dash!!,Corrida / Pilotagem,Nintendo EAD,Nintendo,us,2,142,2023-10-01 14:35:55,2003-11-17 00:00:00,Mario Kart - Double Dash!! (USA).iso
4791,GameCube,Harry Potter and the Sorcerer's Stone,Aventura,Warthog,Electronic Arts,eu,2,142,2023-10-01 14:35:55,2003-12-12 00:00:00,Harry Potter and the Sorcerer's Stone (USA) (En Es).iso
12938,Game Gear,Samurai Shodown,Luta / 2D,Takara,Takara,us,,,,1994-01-01 00:00:00,Samurai Shodown (USA).zip
12902,Game Gear,Land of Illusion Starring Mickey Mouse,Plataforma,SEGA,SEGA,eu,,,,1993-01-01 00:00:00,Land of Illusion Starring Mickey Mouse (USA  Europe).zip
12944,Game Gear,Legend of Illusion Starring Mickey Mouse,Plataforma,Aspect Co.  Ltd.,SEGA,eu,,,,1995-02-01 00:00:00,Legend of Illusion Starring Mickey Mouse (USA  Europe).zip
65411,Game Gear,Mighty Morphin Power Rangers : The Movie,Briga de rua,Sims,SEGA,eu,,,,1995-01-01 00:00:00,Mighty Morphin Power Rangers - The Movie (USA  Europe).zip
12873,Game Gear,Sonic Chaos,Plataforma,Aspect Co.  Ltd.,SEGA,eu,,,,1993-11-01 00:00:00,Sonic Chaos (USA  Europe).zip
46305,Game Gear,Taz-Mania : The Search for the Lost Seabirds,Ação,NuFX  Inc.,SEGA,eu,,,,1992-12-01 00:00:00,Taz-Mania - The Search for the Lost Seabirds (USA  Europe).zip
12891,Game Gear,Tails Adventures,Plataforma,Aspect Co.  Ltd.,SEGA,jp,,,,1995-09-22 00:00:00,Tails Adventures (World) (En Ja).zip
12980,Game Gear,Spider-Man : Return of the Sinister Six,Plataforma,B.I.T.S.,Flying Edge,eu,,,,1993-06-01 00:00:00,Spider-Man - Return of the Sinister Six (USA  Europe).zip
12878,Game Gear,Sonic The Hedgehog : Triple Trouble,Plataforma,Aspect Co.  Ltd.,SEGA,eu,,,,1994-11-01 00:00:00,Sonic The Hedgehog - Triple Trouble (USA  Europe).zip
13002,Game Gear,Rastan Saga,Ação,Taito,Taito,jp,,,,1991-08-09 00:00:00,Rastan Saga (Japan).zip
12876,Game Gear,Earthworm Jim,Plataforma,Shiny Entertainment,Virgin,us,,,,1995-07-01 00:00:00,Earthworm Jim (USA).zip
46316,Game Gear,Eternal Legend : Eien no Densetsu,Jogos de RPG,JVM,SEGA,jp,,,,1991-08-09 00:00:00,Eternal Legend - Eien no Densetsu (Japan).zip
12999,Game Gear,Chuck Rock,Plataforma,Core Design,SEGA,wr,1,35,2022-11-21 12:11:34,1992-01-01 00:00:00,Chuck Rock (World).zip
12898,Game Gear,Batman Returns,Briga de rua,Aspect Co.  Ltd.,SEGA,wr,1,35,2022-11-20 22:03:33,1992-01-01 00:00:00,Batman Returns (World).zip
12928,Game Gear,Defenders of Oasis,Jogos de RPG,SEGA,SEGA,eu,1,35,2023-03-12 17:50:48,1992-01-01 00:00:00,Defenders of Oasis (USA  Europe).zip
71593,Game Gear,Star Trek : The Next Generation  The Advanced Holodeck Tutorial,Simulação,Imagineer,Absolute Entertainment,us,1,35,2023-03-12 17:50:48,1994-10-01 00:00:00,Star Trek - The Next Generation - The Advanced Holodeck Tutorial (USA).zip
12863,Game Gear,The Lion King,Plataforma,Syrox Developments  Ltd.,Virgin,us,1,35,2023-03-12 17:50:48,1994-11-01 00:00:00,Lion King  The (USA).zip
12888,Game Gear,Prince of Persia,Plataforma,Domark,Domark,eu,1,35,2023-03-12 17:50:48,1992-09-01 00:00:00,Prince of Persia (USA  Europe).zip
12901,Game Gear,Ecco : The Tides of Time,Aventura,Novotrade,SEGA,eu,1,35,2023-03-12 17:50:48,1994-11-01 00:00:00,Ecco - The Tides of Time (USA  Europe).zip
12970,Game Gear,Last Action Hero,Ação,Bits Studios,Sony Electronic Publishing,us,1,35,2023-03-12 17:50:48,1993-11-01 00:00:00,Last Action Hero (USA).zip
108001,Game Gear,The Lost World : Jurassic Park,Ação,Aspect Co.  Ltd.,SEGA,us,1,35,2023-03-12 17:50:48,1997-08-26 00:00:00,Lost World  The - Jurassic Park (USA).zip
12975,Game Gear,Phantasy Star Gaiden,Jogos de RPG,Japan System Supply,SEGA,jp,1,35,2023-03-12 17:50:48,1992-10-16 00:00:00,Phantasy Star Gaiden (Japan).zip
12873,Game Gear,Sonic & Tails,Plataforma,Aspect Co.  Ltd.,SEGA,jp,1,35,2023-03-12 17:50:48,1993-11-19 00:00:00,Sonic & Tails (Japan) (En).zip
12853,Game Gear,Sonic the Hedgehog 2,Plataforma,Aspect Co.  Ltd.,SEGA,wr,1,35,2023-03-12 17:50:48,1992-01-01 00:00:00,Sonic The Hedgehog 2 (World).zip
88428,Game Gear,Donald no Magical World,Plataforma,Treasure,SEGA,jp,1,35,2023-03-12 17:50:48,1994-03-04 00:00:00,Donald no Magical World (Japan) (En Ja).zip
12858,Game Gear,Mortal Kombat II,Luta / 2D,Probe Software,Acclaim,wr,1,35,2023-03-12 17:50:48,1994-01-01 00:00:00,Mortal Kombat II (World).zip
12925,Game Gear,Fatal Fury Special,Luta / 2D,Aspect,Takara,us,1,35,2023-03-12 17:50:48,1994-01-01 00:00:00,Fatal Fury Special (USA).zip
88430,Game Gear,Double Dragon: The Revenge of Billy Lee,Briga de rua,Virgin,Virgin,eu,1,35,2023-03-12 17:50:48,1993-05-26 00:00:00,Double Dragon (USA  Europe).zip
12966,Game Gear,Wonder Boy,Plataforma,Escape,SEGA,jp,1,35,2023-03-12 17:50:48,1990-12-08 00:00:00,Wonder Boy (Japan).zip
12860,Game Gear,Aladdin,Plataforma,Sims,SEGA,eu,4,50,2023-02-14 15:33:40,1994-06-19 00:00:00,Aladdin (USA  Europe).zip
65669,Game Gear,The Itchy & Scratchy Game,Plataforma,Bit Corp.,Acclaim,eu,4,50,2023-02-14 15:33:40,1995-01-01 00:00:00,Itchy & Scratchy Game  The (USA  Europe).zip
12852,Game Gear,Battletoads,Briga de rua,Arc System Works,SEGA,us,2,189,2022-11-20 22:05:31,1993-12-01 00:00:00,Battletoads (USA).zip
12927,Game Gear,Hook,Plataforma,Spidersoft Limited,Sony Electronic Publishing,us,2,189,2022-11-20 22:05:31,1993-07-01 00:00:00,Hook (USA).zip
12855,Game Gear,Mortal Kombat : Shinken Kourin Densetsu,Luta / 2D,Probe Software,Arena Entertainment,jp,2,189,2022-11-20 22:05:31,1993-12-17 00:00:00,Mortal Kombat - Shinken Kourin Densetsu (Japan).zip
12922,Game Gear,Road Rash,Corrida / Pilotagem,Probe Software,U.S. Gold,eu,2,189,2022-11-20 22:05:31,1994-02-01 00:00:00,Road Rash (Europe).zip
12869,Game Gear,The Simpsons : Bart vs. the Space Mutants,Plataforma,Probe Software,Flying Edge,eu,2,189,2022-11-20 22:05:31,1993-01-05 00:00:00,Simpsons  The - Bart vs. the Space Mutants (USA  Europe).zip
12950,Game Gear,Krusty's Fun House,Quebra-cabeças,Audiogenic Software Ltd.,Flying Edge,eu,2,189,2022-11-20 22:05:31,1993-01-01 00:00:00,Krusty's Fun House (USA  Europe).zip
12926,Game Gear,Shining Force Gaiden : Ensei  Jashin no Kuni e,Aventura,Sonic! Software Planning,SEGA,jp,2,189,2022-11-20 22:05:31,1992-12-15 00:00:00,Shining Force Gaiden - Ensei  Jashin no Kuni e (Japan).zip
46313,Game Gear,X-Men : Gamemaster's Legacy,Plataforma,SEGA,SEGA,eu,2,189,2022-11-20 22:05:31,1994-01-01 00:00:00,X-Men - Gamemaster's Legacy (USA  Europe).zip
12881,Game Gear,Desert Strike : Return to the Gulf,Ação,Tiertex,Domark,us,2,189,2022-11-20 22:05:31,1994-01-01 00:00:00,Desert Strike - Return to the Gulf (USA).zip
13007,Game Gear,Wolfchild,Plataforma,Core Design,Virgin,eu,2,189,2022-11-20 22:05:31,1993-01-01 00:00:00,Wolfchild (Europe).zip
12878,Game Gear,Sonic & Tails 2,Plataforma,Aspect Co.  Ltd.,SEGA,jp,2,189,2022-11-20 22:05:31,1994-11-11 00:00:00,Sonic & Tails 2 (Japan).zip
12893,Game Gear,Ninja Gaiden,Briga de rua,Japan System House Co.  Ltd.,SEGA,jp,2,189,2022-11-20 22:05:31,1991-11-01 00:00:00,Ninja Gaiden (Japan).zip
12879,Game Gear,Batman Forever,Briga de rua,Probe Entertainment,Acclaim,wr,2,189,2022-11-20 22:05:31,1995-01-01 00:00:00,Batman Forever (World).zip
12871,Game Gear,Shining Force II : The Sword of Hajya,Jogos de RPG,Sonic! Software Planning,SEGA,us,2,189,2022-11-20 22:05:31,1994-06-24 00:00:00,Shining Force II - The Sword of Hajya (USA).zip
13019,Game Gear,The Simpsons : Bart vs. the World,Plataforma,Sonic! Software Planning,Flying Edge,wr,2,189,2022-11-20 22:05:31,1993-01-01 00:00:00,Simpsons  The - Bart vs. the World (World).zip
12973,Game Gear,Choplifter III,Shoot'em Up,Beam Software,Extreme Entertainment,us,2,189,2022-11-20 22:05:31,1994-04-01 00:00:00,Choplifter III (USA).zip
65830,Game Gear,Phantom 2040,Plataforma,Unexpected Development,Viacom New Media,eu,2,189,2022-11-20 22:05:31,1995-01-01 00:00:00,Phantom 2040 (USA  Europe).zip
12875,Game Gear,Star Wars,Plataforma,Tiertex,U.S. Gold,eu,2,189,2022-11-20 22:05:31,1993-01-01 00:00:00,Star Wars (Europe).zip
13021,Game Gear,Tom and Jerry : The Movie,Plataforma,Sims,SEGA,eu,2,189,2022-11-20 22:05:31,1993-01-01 00:00:00,Tom and Jerry - The Movie (USA  Europe).zip
12882,Game Gear,Indiana Jones and the Last Crusade,Plataforma,Tiertex,U.S. Gold,eu,2,189,2022-11-20 22:05:31,1992-01-01 00:00:00,Indiana Jones and the Last Crusade (USA  Europe).zip
12979,Game Gear,RoboCop 3,Plataforma / Tiro com rolagem,Eden Entertainment Software Ltd.,Flying Edge,wr,2,189,2022-11-20 22:05:31,1993-01-01 00:00:00,RoboCop 3 (World).zip
12922,Game Gear,Road Rash,Corrida / Pilotagem,Probe Software,U.S. Gold,us,2,189,2022-11-20 22:05:31,1994-03-01 00:00:00,Road Rash (USA).zip
46304,Game Gear,Stargate,Estratégia,Probe Software,Acclaim,wr,2,189,2022-11-20 22:05:31,1994-01-01 00:00:00,Stargate (World).zip
12941,Game Gear,Phantasy Star Adventure,Aventura,SEGA,SEGA,jp,2,189,2022-11-20 22:05:31,1992-03-13 00:00:00,Phantasy Star Adventure (Japan).zip
12968,Game Gear,Arliel : Crystal Densetsu,Jogos de RPG,SEGA,SEGA,jp,2,189,2022-11-20 22:05:31,1991-12-13 00:00:00,Arliel - Crystal Densetsu (Japan).zip
12936,Game Gear,Astérix and the Secret Mission,Plataforma,SEGA,SEGA,eu,1,11,2004-12-31 22:04:35,1993-01-01 00:00:00,Asterix and the Secret Mission (Europe) (En Fr De).zip
12907,Game Gear,RoboCop Versus The Terminator,Plataforma / Tiro com rolagem,NMS Software Ltd.,Virgin,eu,1,11,2004-12-31 22:04:35,1993-12-01 00:00:00,RoboCop versus The Terminator (USA  Europe).zip
12881,Game Gear,Desert Strike,Ação,Tiertex,Domark,eu,1,11,2004-12-31 22:04:35,1993-01-01 00:00:00,Desert Strike (Europe) (En Fr De Es).zip
12976,Game Gear,Mappy,Quebra-cabeças,Namco,Namco,jp,1,11,2004-12-31 22:04:35,1991-05-24 00:00:00,Mappy (Japan).zip
12884,Game Gear,Mickey's Ultimate Challenge,Quebra-cabeças,Designer Software,HiTech Software,us,1,11,2004-12-31 22:04:35,1994-01-01 00:00:00,Mickey's Ultimate Challenge (USA).zip
13055,Game Gear,Side Pocket,Esporte / Sinuca,Opera House,Data East,us,1,11,2004-12-31 22:04:35,1994-01-01 00:00:00,Side Pocket (USA).zip
12993,Game Gear,Virtua Fighter Animation,Luta / 2D,Aspect Co.  Ltd.,SEGA,eu,1,11,2004-12-31 22:04:35,1996-01-01 00:00:00,Virtua Fighter Animation (USA  Europe).zip
12888,Game Gear,Prince of Persia,Plataforma,Domark,Domark,eu,1,11,2004-12-31 22:04:35,1992-09-01 00:00:00,Prince of Persia (USA  Europe) (Beta).zip
12956,Game Gear,Gunstar Heroes,Shoot'em Up / Horizontal,M2 Co.  Ltd.,SEGA,jp,1,11,2004-12-31 22:04:35,1995-03-24 00:00:00,Gunstar Heroes (Japan).zip
12909,Game Gear,Fantasy Zone,Shoot'em Up,Sanritsu Denki,SEGA,us,1,11,2004-12-31 22:04:35,1991-01-01 00:00:00,Fantasy Zone (USA).zip
13046,Game Gear,The Incredible Hulk,Ação,Probe Software,U.S. Gold,eu,1,11,2004-12-31 22:04:35,1994-06-01 00:00:00,Incredible Hulk  The (USA  Europe).zip
12933,Game Gear,Garfield : Caught in the Act,Plataforma,Novotrade,SEGA,eu,1,11,2004-12-31 22:04:35,1995-12-14 00:00:00,Garfield - Caught in the Act (USA  Europe).zip
12997,Game Gear,Spider-Man,Plataforma,B.I.T.S.,Flying Edge,eu,1,11,2004-12-31 22:04:35,1992-06-01 00:00:00,Spider-Man vs. The Kingpin (USA  Europe).zip
12929,Game Gear,Shining Force Gaiden : Final Conflict,Jogos de RPG,Sonic! Software Planning,SEGA,jp,1,11,2004-12-31 22:04:35,1995-06-30 00:00:00,Shining Force Gaiden - Final Conflict (Japan).zip
12959,Game Gear,Global Gladiators,Plataforma,Krisalis Software,Virgin,eu,1,11,2004-12-31 22:04:35,1993-05-26 00:00:00,Mick & Mack as the Global Gladiators (USA  Europe).zip
13001,Game Gear,Paperboy 2,Esporte / Ciclismo,Tengen,Tengen,eu,1,11,2004-12-31 22:04:35,1992-01-01 00:00:00,Paperboy 2 (USA  Europe).zip
12870,Game Gear,Wonder Boy : The Dragon's Trap,Plataforma,Westone Co.  Ltd.,SEGA,eu,1,11,2004-12-31 22:04:35,1992-01-01 00:00:00,Wonder Boy - The Dragon's Trap (Europe).zip
12935,Game Gear,Primal Rage,Luta,Probe Entertainment,Time Warner Interactive,eu,1,11,2004-12-31 22:04:35,1995-08-25 00:00:00,Primal Rage (USA  Europe).zip
13012,Game Gear,X-Men : Mojo World,Plataforma,SEGA,SEGA,eu,1,11,2004-12-31 22:04:35,1996-01-01 00:00:00,X-Men - Mojo World (USA  Europe).zip
12854,Game Gear,Mortal Kombat 3,Luta / 2D,Software Creations,Acclaim,eu,1,11,2004-12-31 22:04:35,1996-01-01 00:00:00,Mortal Kombat 3 (Europe).zip
12856,Game Gear,Sonic the Hedgehog,Plataforma,Ancient,SEGA,wr,1,11,2004-12-31 22:04:35,1991-12-01 00:00:00,Sonic The Hedgehog (World) (Rev 1).zip
71615,Game Gear,WWF Wrestlemania Steel Cage Challenge,Esporte / Combate,Teeny Weeny Games  Ltd.,Flying Edge,eu,1,11,2004-12-31 22:04:35,1993-06-01 00:00:00,WWF Wrestlemania Steel Cage Challenge (Europe).zip
12947,Game Gear,Chuck Rock II: Son of Chuck,Plataforma,Core Design,Core Design,us,1,11,2004-12-31 22:04:35,1993-01-01 00:00:00,Chuck Rock II - Son of Chuck (USA).zip
71607,Game Gear,Tarzan : Lord of the Jungle,Ação,Eurocom,GameTek,eu,1,11,2004-12-31 22:04:35,1994-11-10 00:00:00,Tarzan - Lord of the Jungle (Europe).zip
12917,Game Gear,Sonic Spinball,Pinball,SEGA,SEGA,eu,1,11,2004-12-31 22:04:35,1994-08-01 00:00:00,Sonic The Hedgehog Spinball (USA  Europe).zip
12940,Game Gear,Donald Duck no Lucky Dime,Plataforma,SEGA,SEGA,jp,1,11,2004-12-31 22:04:35,1991-12-20 00:00:00,Donald Duck no Lucky Dime (Japan).zip
13028,Game Gear,Star Trek Generations : Beyond the Nexus,Estratégia,Absolute Entertainment,Absolute Entertainment,eu,1,11,2004-12-31 22:04:35,1994-12-01 00:00:00,Star Trek Generations - Beyond the Nexus (USA  Europe).zip
12901,Game Gear,Ecco the Dolphin II,Aventura,Novotrade,SEGA,jp,1,11,2004-12-31 22:04:35,1995-02-03 00:00:00,Ecco the Dolphin II (Japan).zip
12875,Game Gear,Star Wars,Plataforma,Tiertex,U.S. Gold,us,1,11,2004-12-31 22:04:35,1993-10-01 00:00:00,Star Wars (USA).zip
12912,Game Gear,Paperboy,Esporte / Ciclismo,Tiertex,Tengen,eu,1,11,2004-12-31 22:04:35,1992-09-24 00:00:00,Paperboy (USA  Europe).zip
88421,Game Gear,Car Licence,Educacional,System Vision,Mitsubishi Chemical,jp,1,11,2004-12-31 22:04:35,1995-01-01 00:00:00,Car Licence (Japan).zip
12958,Game Gear,FIFA International Soccer,Esporte / Futebol,Tiertex,Electronic Arts,eu,1,11,2004-12-31 22:04:35,1994-01-01 00:00:00,FIFA International Soccer (USA  Europe).zip
13044,Game Gear,Greendog : The Beached Surfer Dude!,Plataforma,Interactive Designs,SEGA,eu,1,11,2004-12-31 22:04:35,1993-01-01 00:00:00,Greendog - The Beached Surfer Dude! (USA  Europe).zip
13016,Game Gear,Cutthroat Island,Briga de rua,Software Creations,Acclaim,eu,1,11,2004-12-31 22:04:35,1995-01-01 00:00:00,Cutthroat Island (USA  Europe).zip
13070,Game Gear,Zoop,Quebra-cabeças,Hookstone Ltd.,Viacom New Media,us,1,11,2004-12-31 22:04:35,1995-01-01 00:00:00,Zoop (USA).zip
13011,Game Gear,Taz in Escape from Mars,Plataforma,Al Baker & Associates,SEGA,eu,1,11,2004-12-31 22:04:35,1994-01-01 00:00:00,Taz in Escape from Mars (USA  Europe).zip
12993,Game Gear,Virtua Fighter Mini,Luta / 2D,Aspect Co.  Ltd.,SEGA,jp,1,11,2004-12-31 22:04:35,1996-03-29 00:00:00,Virtua Fighter Mini (Japan).zip
12915,Game Gear,Judge Dredd,Plataforma / Tiro com rolagem,Probe,Acclaim,eu,1,11,2004-12-31 22:04:35,1995-01-01 00:00:00,Judge Dredd (USA  Europe).zip
12896,Game Gear,Micro Machines,Corrida / Pilotagem,Codemasters,Codemasters,eu,1,11,2004-12-31 22:04:35,1993-11-01 00:00:00,Micro Machines (Europe).zip
46301,Game Gear,VR Troopers,Luta / 2D,Syrox Developments  Ltd.,SEGA,eu,1,11,2004-12-31 22:04:35,1995-01-01 00:00:00,VR Troopers (USA  Europe).zip
12871,Game Gear,Shining Force Gaiden II : Jashin no Kakusei,Jogos de RPG,Sonic! Software Planning,SEGA,jp,1,11,2004-12-31 22:04:35,1993-06-25 00:00:00,Shining Force Gaiden II - Jashin no Kakusei (Japan).zip
12943,Game Gear,Ariel the Little Mermaid,Ação,BlueSky Software  Inc.,SEGA,eu,1,259,2022-11-21 10:53:47,1992-12-26 00:00:00,Ariel the Little Mermaid (USA  Europe).zip
13008,Game Gear,Dynamite Headdy,Plataforma,Minato Giken,SEGA,eu,1,259,2022-11-21 10:53:47,1994-11-01 00:00:00,Dynamite Headdy (USA  Europe).zip
12938,Game Gear,Samurai Spirits,Luta / 2D,Takara,Takara,jp,1,259,2022-11-21 10:53:47,1994-12-16 00:00:00,Samurai Spirits (Japan).zip
